datetime,open,high,low,close
2025-12-07 04:00:00,133.5,133.54,131.91,132.08
2025-12-07 08:00:00,132.09,132.59,131.53,132.44
2025-12-07 12:00:00,132.43,133.07,127.7,132.03
2025-12-07 16:00:00,132.03,136.29,130.49,135.72
2025-12-07 20:00:00,135.73,136.35,129.8,132.24
2025-12-08 00:00:00,132.25,134.71,131.52,134.32
2025-12-08 04:00:00,134.32,136.0,134.07,135.85
2025-12-08 08:00:00,135.85,139.36,135.65,138.37
2025-12-08 12:00:00,138.37,139.32,135.24,135.55
2025-12-08 16:00:00,135.54,136.54,133.02,133.67
2025-12-08 20:00:00,133.66,134.94,132.45,133.25
2025-12-09 00:00:00,133.24,134.42,132.47,134.18
2025-12-09 04:00:00,134.18,134.26,131.77,133.2
2025-12-09 08:00:00,133.21,133.42,132.01,132.95
2025-12-09 12:00:00,132.95,138.5,131.62,138.45
2025-12-09 16:00:00,138.46,144.93,138.45,142.1
2025-12-09 20:00:00,142.11,142.34,136.71,137.88
2025-12-10 00:00:00,137.87,138.61,137.19,138.15
2025-12-10 04:00:00,138.15,140.22,138.05,139.2
2025-12-10 08:00:00,139.2,139.88,136.33,137.24
2025-12-10 12:00:00,137.23,138.16,135.71,136.17
2025-12-10 16:00:00,136.16,139.64,135.73,138.67
2025-12-10 20:00:00,138.67,142.57,135.39,136.26
2025-12-11 00:00:00,136.26,136.43,129.0,129.39
2025-12-11 04:00:00,129.39,131.52,129.04,131.03
2025-12-11 08:00:00,131.03,131.41,130.15,130.93
2025-12-11 12:00:00,130.93,132.82,129.84,131.18
2025-12-11 16:00:00,131.17,135.58,130.12,133.91
2025-12-11 20:00:00,133.9,137.79,133.82,136.41
2025-12-12 00:00:00,136.41,137.95,135.35,137.08
2025-12-12 04:00:00,137.08,140.12,136.52,139.09
2025-12-12 08:00:00,139.09,139.15,137.19,138.71
2025-12-12 12:00:00,138.72,139.86,132.85,133.49
2025-12-12 16:00:00,133.48,133.95,130.35,131.27
2025-12-12 20:00:00,131.27,133.07,131.0,132.27
2025-12-13 00:00:00,132.28,133.0,132.28,132.88
2025-12-13 04:00:00,132.88,133.02,132.33,132.93
2025-12-13 08:00:00,132.94,134.28,132.93,133.32
2025-12-13 12:00:00,133.31,133.68,132.61,133.31
2025-12-13 16:00:00,133.3,133.82,132.11,132.72
2025-12-13 20:00:00,132.73,133.27,131.6,133.14
2025-12-14 00:00:00,133.13,133.66,132.71,132.95
2025-12-14 04:00:00,132.95,133.39,132.08,133.29
2025-12-14 08:00:00,133.28,133.5,130.14,131.47
2025-12-14 12:00:00,131.46,131.9,130.33,130.67
2025-12-14 16:00:00,130.67,131.6,129.4,130.31
2025-12-14 20:00:00,130.3,130.8,127.98,129.4
2025-12-15 00:00:00,129.39,133.25,129.29,131.16
2025-12-15 04:00:00,131.17,132.71,130.88,132.34
2025-12-15 08:00:00,132.34,133.03,132.06,132.26
2025-12-15 12:00:00,132.25,135.43,126.45,126.89
2025-12-15 16:00:00,126.89,127.3,123.63,125.02
2025-12-15 20:00:00,125.01,127.87,123.88,127.81
2025-12-16 00:00:00,127.81,128.03,124.94,126.51
2025-12-16 04:00:00,126.5,127.48,124.87,125.57
2025-12-16 08:00:00,125.57,129.04,125.43,128.63
2025-12-16 12:00:00,128.62,130.14,126.11,129.75
2025-12-16 16:00:00,129.75,129.85,126.77,127.73
2025-12-16 20:00:00,127.72,129.52,127.43,129.15
2025-12-17 00:00:00,129.15,129.82,128.21,128.24
2025-12-17 04:00:00,128.25,128.57,127.02,128.27
2025-12-17 08:00:00,128.26,128.26,125.96,127.62
2025-12-17 12:00:00,127.62,133.99,126.58,126.77
2025-12-17 16:00:00,126.76,127.98,121.36,122.39
2025-12-17 20:00:00,122.39,123.76,121.95,123.27
2025-12-18 00:00:00,123.28,124.16,122.98,123.65
2025-12-18 04:00:00,123.64,124.13,122.21,122.83
2025-12-18 08:00:00,122.83,124.15,122.46,124.07
2025-12-18 12:00:00,124.07,129.05,123.65,127.4
2025-12-18 16:00:00,127.41,127.5,117.44,117.56
2025-12-18 20:00:00,117.55,120.2,116.88,119.6
2025-12-19 00:00:00,119.6,122.54,117.61,121.59
2025-12-19 04:00:00,121.58,125.34,121.35,124.44
2025-12-19 08:00:00,124.43,125.74,123.86,125.36
2025-12-19 12:00:00,125.36,127.66,124.68,125.09
2025-12-19 16:00:00,125.09,126.97,123.59,126.25
2025-12-19 20:00:00,126.25,127.87,126.08,126.27
2025-12-20 00:00:00,126.27,126.49,125.3,126.21
2025-12-20 04:00:00,126.21,126.69,125.87,126.17
2025-12-20 08:00:00,126.18,126.89,125.87,126.47
2025-12-20 12:00:00,126.47,126.67,125.45,126.58
2025-12-20 16:00:00,126.59,126.71,125.75,126.05
2025-12-20 20:00:00,126.05,126.55,125.63,125.81
2025-12-21 00:00:00,125.8,126.11,124.68,125.22
2025-12-21 04:00:00,125.22,125.54,125.07,125.3
2025-12-21 08:00:00,125.29,126.62,124.8,125.48
2025-12-21 12:00:00,125.47,126.06,123.4,125.05
2025-12-21 16:00:00,125.05,126.35,124.37,125.67
2025-12-21 20:00:00,125.67,126.3,124.7,126.03
2025-12-22 00:00:00,126.03,128.56,124.5,126.02
2025-12-22 04:00:00,126.02,126.73,125.56,126.31
2025-12-22 08:00:00,126.3,127.46,125.49,127.01
2025-12-22 12:00:00,127.0,128.78,126.32,128.07
2025-12-22 16:00:00,128.07,128.37,124.64,124.66
2025-12-22 20:00:00,124.66,126.03,124.2,125.93
2025-12-23 00:00:00,125.93,126.93,124.9,125.63
2025-12-23 04:00:00,125.62,126.08,123.77,124.19
2025-12-23 08:00:00,124.19,125.23,123.93,124.86
2025-12-23 12:00:00,124.85,124.93,122.16,123.37
2025-12-23 16:00:00,123.36,124.94,122.78,123.99
2025-12-23 20:00:00,123.99,125.65,123.46,124.01
2025-12-24 00:00:00,124.02,124.3,121.76,122.72
2025-12-24 04:00:00,122.71,123.06,120.63,121.31
2025-12-24 08:00:00,121.32,122.23,121.11,122.04
2025-12-24 12:00:00,122.04,122.94,120.7,122.73
2025-12-24 16:00:00,122.73,123.46,121.77,122.86
2025-12-24 20:00:00,122.86,123.4,122.47,122.53
2025-12-25 00:00:00,122.52,123.15,122.09,122.7
2025-12-25 04:00:00,122.7,122.86,122.1,122.27
2025-12-25 08:00:00,122.27,122.65,121.31,121.65
2025-12-25 12:00:00,121.65,124.1,121.58,123.68
2025-12-25 16:00:00,123.68,124.46,122.8,123.47
2025-12-25 20:00:00,123.47,123.52,119.71,120.06
2025-12-26 00:00:00,120.05,124.39,119.24,122.67
2025-12-26 04:00:00,122.67,123.99,121.8,122.72
2025-12-26 08:00:00,122.71,124.13,122.29,123.84
2025-12-26 12:00:00,123.83,125.14,120.45,121.55
2025-12-26 16:00:00,121.55,122.4,121.17,122.15
2025-12-26 20:00:00,122.16,122.67,121.82,122.26
2025-12-27 00:00:00,122.27,123.8,121.86,123.67
2025-12-27 04:00:00,123.67,123.74,122.77,123.16
2025-12-27 08:00:00,123.15,123.34,122.51,122.99
2025-12-27 12:00:00,122.98,123.66,122.74,123.31
2025-12-27 16:00:00,123.32,123.45,122.76,123.28
2025-12-27 20:00:00,123.27,125.08,123.27,124.73
2025-12-28 00:00:00,124.74,124.9,123.9,124.13
2025-12-28 04:00:00,124.12,124.34,123.61,124.23
2025-12-28 08:00:00,124.23,124.84,124.0,124.65
