datetime,open,high,low,close
2024-06-28 08:00:00,61370.0,61751.69141,61225.98828,61657.66016
2024-06-28 12:00:00,61689.98828,61809.92969,60767.69141,61066.26953
2024-06-28 16:00:00,61082.98047,61114.44141,60208.94141,60208.94141
2024-06-28 20:00:00,60127.98828,60449.98828,60127.98828,60427.82812
2024-06-29 00:00:00,60449.98828,61009.28125,60397.46875,60753.89844
2024-06-29 04:00:00,60762.0,61134.53125,60710.67969,61051.44922
2024-06-29 08:00:00,61075.019531,61217.33984,60890.21094,61102.32031
2024-06-29 12:00:00,61113.46875,61179.98828,60959.070312,61105.98828
2024-06-29 16:00:00,61106.10156,61106.10156,60919.21875,61057.39062
2024-06-29 20:00:00,61036.0,61089.60938,60904.78906,60986.67188
2024-06-30 00:00:00,60986.67969,61074.0,60767.76953,60898.32031
2024-06-30 04:00:00,60890.011719,61759.75,60712.21875,61520.12891
2024-06-30 08:00:00,61580.0,61687.98828,61412.42188,61560.0
2024-06-30 12:00:00,61583.98828,61824.85156,61350.011719,61707.37109
2024-06-30 16:00:00,61729.98828,62072.80859,61596.42969,62024.011719
2024-06-30 20:00:00,62025.62109,63014.23828,61866.39844,62762.32031
2024-07-01 00:00:00,62783.078125,63800.0,62605.73047,63437.69141
2024-07-01 04:00:00,63442.0,63461.96094,63223.21094,63277.82812
2024-07-01 08:00:00,63268.0,63311.69922,62597.57812,62661.0
2024-07-01 12:00:00,62686.35156,63132.89844,62588.0,63132.89844
2024-07-01 16:00:00,63167.76953,63850.12891,63006.60938,63339.98828
2024-07-01 20:00:00,63177.23047,63416.011719,62810.12891,62906.0
2024-07-02 00:00:00,62917.98047,63264.23828,62816.30078,63138.67969
2024-07-02 04:00:00,63143.87109,63236.0,62580.011719,62632.019531
2024-07-02 08:00:00,62621.98828,62854.011719,62453.98828,62823.98828
2024-07-02 12:00:00,62828.019531,63144.0,61890.011719,61916.0
2024-07-02 16:00:00,61928.058594,62368.80859,61816.28906,61903.48047
2024-07-02 20:00:00,61964.011719,62181.23828,61885.98828,62128.011719
2024-07-03 00:00:00,62135.46094,62285.94141,60815.58984,60985.92188
2024-07-03 04:00:00,60946.0,61173.85156,60816.011719,60898.23047
2024-07-03 08:00:00,60868.0,60976.0,59810.82812,60386.39062
2024-07-03 12:00:00,60356.0,60612.64062,59773.98828,60180.76172
2024-07-03 16:00:00,60176.69922,60630.30859,59703.82812,59703.82812
2024-07-03 20:00:00,59744.0,60371.55859,59481.37891,60208.57812
2024-07-04 00:00:00,60240.0,60475.89844,58051.30078,59107.98828
2024-07-04 04:00:00,59092.039062,59147.96875,58112.011719,58217.039062
2024-07-04 08:00:00,58194.0,58506.17969,57111.011719,57758.0
2024-07-04 12:00:00,57724.39844,58256.011719,56808.011719,58117.98828
2024-07-04 16:00:00,58058.82812,58663.058594,57782.0,58283.62109
2024-07-04 20:00:00,58283.62891,58748.089844,57026.76953,57026.76953
2024-07-05 00:00:00,57023.14844,57514.0,55082.85156,55228.0
2024-07-05 04:00:00,55210.0,55346.019531,53885.98828,54352.0
2024-07-05 08:00:00,54410.0,55617.98828,53924.0,55486.66016
2024-07-05 12:00:00,55476.16016,56627.98828,54859.98828,56627.98828
2024-07-05 16:00:00,56689.46875,56915.98828,55890.62109,56410.011719
2024-07-05 20:00:00,56471.10156,56843.98828,56316.89062,56640.5
2024-07-06 00:00:00,56599.87109,56965.64844,56196.0,56401.10156
2024-07-06 04:00:00,56388.011719,56665.53125,56018.60938,56615.67969
2024-07-06 08:00:00,56612.0,56848.32031,56448.75,56731.42188
2024-07-06 12:00:00,56730.0,57404.75,56524.011719,57304.0
2024-07-06 16:00:00,57296.0,57999.98828,57198.019531,57848.10938
2024-07-06 20:00:00,57836.011719,58458.011719,57823.89062,58276.75
2024-07-07 00:00:00,58230.14062,58392.64844,57854.011719,57963.98828
2024-07-07 04:00:00,57953.64062,58004.011719,57092.21875,57369.98828
2024-07-07 08:00:00,57371.089844,57891.46875,57369.60156,57446.0
2024-07-07 12:00:00,57446.0,57620.82812,56612.89062,56832.011719
2024-07-07 16:00:00,56821.10938,57386.87891,56778.0,57131.10938
2024-07-07 20:00:00,57135.10156,57300.011719,55731.10938,55858.0
2024-07-08 00:00:00,55846.17969,56005.98828,54316.0,55168.011719
2024-07-08 04:00:00,55173.98828,55896.98828,54977.51172,55860.21875
2024-07-08 08:00:00,55812.0,58126.92969,55758.57812,57141.91016
2024-07-08 12:00:00,57169.94922,57558.0,55220.64062,55758.0
2024-07-08 16:00:00,55792.0,56544.48828,55463.98828,56496.011719
2024-07-08 20:00:00,56490.0,56946.75,56200.011719,56724.92188
2024-07-09 00:00:00,56690.011719,57297.98828,56306.011719,57175.98828
2024-07-09 04:00:00,57180.23828,57664.98828,57024.46875,57086.0
2024-07-09 08:00:00,57116.0,57811.0,57027.85156,57440.41016
2024-07-09 12:00:00,57482.48047,58027.98828,57004.92188,57498.0
2024-07-09 16:00:00,57476.0,58228.0,57370.83984,57875.98828
2024-07-09 20:00:00,57870.0,58211.71094,57714.0,58035.03125
2024-07-10 00:00:00,58036.089844,58189.98828,57379.98828,58189.98828
2024-07-10 04:00:00,58204.0,59414.0,58204.0,58977.98047
2024-07-10 08:00:00,58981.75,59017.35938,58350.0,58491.98828
2024-07-10 12:00:00,58468.46094,58549.98828,57509.89844,57708.73047
2024-07-10 16:00:00,57744.78906,58000.28906,57367.78125,57445.64062
2024-07-10 20:00:00,57392.03125,57867.0,57188.35156,57753.85156
2024-07-11 00:00:00,57674.32031,58356.76172,57094.011719,57564.0
2024-07-11 04:00:00,57563.98047,58277.33984,57499.44141,58191.51172
2024-07-11 08:00:00,58196.0,58879.98828,58071.87891,58804.011719
2024-07-11 12:00:00,58776.53125,59420.0,57298.011719,57368.011719
2024-07-11 16:00:00,57451.98047,57990.0,57219.73828,57365.62109
2024-07-11 20:00:00,57386.0,57608.011719,57165.98828,57331.32812
2024-07-12 00:00:00,57368.96875,57562.96094,56570.0,56914.19141
2024-07-12 04:00:00,56985.98828,57392.0,56730.0,57097.89844
2024-07-12 08:00:00,57097.17188,57328.011719,56803.98828,57195.17188
2024-07-12 12:00:00,57218.96094,58262.19922,57151.98047,58229.98828
2024-07-12 16:00:00,58213.98828,58516.0,57620.0,57620.0
2024-07-12 20:00:00,57634.32031,57906.089844,57186.0,57889.089844
2024-07-13 00:00:00,57889.10938,57979.42188,57763.23047,57798.69922
2024-07-13 04:00:00,57810.82031,58192.82031,57769.82812,58170.32031
2024-07-13 08:00:00,58193.48047,58742.35938,57914.17969,58533.98828
2024-07-13 12:00:00,58531.92969,58890.33984,58444.0,58829.76172
2024-07-13 16:00:00,58837.14062,58954.0,58581.98828,58633.51172
2024-07-13 20:00:00,58570.48828,59842.0,58308.0,59200.0
2024-07-14 00:00:00,59200.71094,59831.96875,59200.71094,59475.23047
2024-07-14 04:00:00,59466.14844,60284.0,59418.67969,60062.011719
2024-07-14 08:00:00,60104.12109,60352.0,59905.71094,60099.089844
2024-07-14 12:00:00,60098.66016,60143.82031,59503.011719,60084.0
2024-07-14 16:00:00,60034.0,60157.03125,59900.0,59915.98828
2024-07-14 20:00:00,59915.98828,61276.35938,59888.14062,60786.35156
2024-07-15 00:00:00,60795.76953,62716.87109,60676.80859,62647.85938
2024-07-15 04:00:00,62685.87109,63030.0,62441.98828,62840.12109
2024-07-15 08:00:00,62854.011719,63155.98828,62322.76953,62454.0
2024-07-15 12:00:00,62488.98828,63276.78906,62460.0,63029.98828
2024-07-15 16:00:00,63018.0,63768.0,62878.41016,63308.92969
2024-07-15 20:00:00,63346.0,64853.19141,63273.33984,64727.03125
2024-07-16 00:00:00,64776.011719,64948.011719,64441.96094,64752.12891
2024-07-16 04:00:00,64746.76172,64966.0,62766.011719,62866.82031
2024-07-16 08:00:00,62888.73047,63854.0,62400.0,63729.98828
2024-07-16 12:00:00,63774.0,64939.17969,63114.71094,64880.73828
2024-07-16 16:00:00,64935.19141,65177.76953,64180.96094,65177.76953
2024-07-16 20:00:00,65122.51953,65312.0,64179.44922,65038.011719
2024-07-17 00:00:00,65068.039062,66056.77344,64974.0,65707.21094
2024-07-17 04:00:00,65729.63281,65981.99219,65224.019531,65270.0
2024-07-17 08:00:00,65258.0,65468.0,64566.011719,64698.94922
2024-07-17 12:00:00,64722.44141,65362.58984,64575.98828,64733.98047
2024-07-17 16:00:00,64724.011719,64747.98828,63891.0,64567.23047
2024-07-17 20:00:00,64581.23047,64672.87891,64058.011719,64088.0
2024-07-18 00:00:00,64104.0,65042.011719,63917.98828,64875.0
2024-07-18 04:00:00,64879.98828,65056.80859,64437.73047,64661.12891
2024-07-18 08:00:00,64684.011719,64950.0,64447.19141,64758.48047
2024-07-18 12:00:00,64767.98828,65107.011719,63462.0,63551.55078
2024-07-18 16:00:00,63524.28906,63949.98828,63250.011719,63531.98828
