datetime,open,high,low,close
2024-12-15 16:00:00,3894.76,3919.6,3886.4,3904.09
2024-12-15 20:00:00,3904.09,3974.61,3844.4,3959.09
2024-12-16 00:00:00,3959.09,4025.18,3928.88,3942.6
2024-12-16 04:00:00,3942.6,3983.0,3935.23,3974.01
2024-12-16 08:00:00,3974.0,3975.91,3902.39,3909.67
2024-12-16 12:00:00,3909.68,3960.0,3884.0,3941.21
2024-12-16 16:00:00,3941.21,4107.8,3939.4,4056.88
2024-12-16 20:00:00,4056.89,4071.99,3980.0,3986.24
2024-12-17 00:00:00,3986.24,4041.82,3943.0,4035.01
2024-12-17 04:00:00,4035.01,4035.02,3982.77,3994.24
2024-12-17 08:00:00,3994.23,4031.38,3990.0,3997.14
2024-12-17 12:00:00,3997.15,4025.6,3916.57,3939.18
2024-12-17 16:00:00,3939.19,3984.46,3917.2,3943.99
2024-12-17 20:00:00,3944.0,3952.0,3847.96,3893.01
2024-12-18 00:00:00,3893.01,3903.2,3834.66,3849.81
2024-12-18 04:00:00,3849.8,3861.7,3803.63,3847.33
2024-12-18 08:00:00,3847.33,3887.32,3841.6,3882.65
2024-12-18 12:00:00,3882.66,3891.09,3825.0,3867.98
2024-12-18 16:00:00,3867.99,3907.19,3770.0,3770.29
2024-12-18 20:00:00,3770.3,3786.23,3617.42,3626.8
2024-12-19 00:00:00,3626.8,3673.82,3542.22,3668.9
2024-12-19 04:00:00,3668.9,3699.58,3653.0,3693.79
2024-12-19 08:00:00,3693.79,3720.0,3664.28,3705.62
2024-12-19 12:00:00,3705.62,3710.2,3572.73,3613.92
2024-12-19 16:00:00,3613.92,3637.1,3376.2,3439.44
2024-12-19 20:00:00,3439.45,3465.11,3326.8,3417.01
2024-12-20 00:00:00,3417.01,3465.6,3370.47,3413.87
2024-12-20 04:00:00,3413.85,3431.16,3328.44,3390.48
2024-12-20 08:00:00,3390.48,3390.79,3103.0,3104.56
2024-12-20 12:00:00,3104.68,3396.4,3101.9,3374.61
2024-12-20 16:00:00,3374.62,3497.84,3366.68,3479.35
2024-12-20 20:00:00,3479.36,3489.99,3393.09,3472.21
2024-12-21 00:00:00,3472.2,3489.96,3445.35,3467.64
2024-12-21 04:00:00,3467.64,3555.18,3460.8,3523.46
2024-12-21 08:00:00,3523.45,3527.49,3423.91,3442.23
2024-12-21 12:00:00,3442.23,3444.24,3347.0,3390.4
2024-12-21 16:00:00,3390.4,3401.33,3326.59,3359.89
2024-12-21 20:00:00,3359.89,3388.88,3293.11,3338.92
2024-12-22 00:00:00,3338.92,3374.48,3318.71,3356.38
2024-12-22 04:00:00,3356.38,3361.75,3295.07,3332.4
2024-12-22 08:00:00,3332.5,3403.0,3331.19,3381.03
2024-12-22 12:00:00,3381.03,3397.88,3275.0,3302.38
2024-12-22 16:00:00,3302.38,3338.65,3238.0,3247.14
2024-12-22 20:00:00,3247.14,3310.93,3221.1,3281.83
2024-12-23 00:00:00,3281.83,3357.03,3216.97,3351.0
2024-12-23 04:00:00,3351.0,3363.12,3260.48,3305.2
2024-12-23 08:00:00,3305.2,3355.54,3293.5,3339.54
