strategy,fingerprint,commit,asset,timeframe,train_end,run_date,trade_no,window,direction,entry_time,entry_price_raw,entry_price_fill,exit_time,exit_price_raw,exit_price_fill,exit_reason,bars_held,atr_at_entry,stop_loss,take_profit,size_units,position_value,equity_at_entry,gross_pnl,fees_paid,slippage_paid,costs_paid,net_pnl,return_pct,gross_return_pct,equity_after,regime_at_entry,regime_adx,regime_entropy
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,198,train,long,2024-10-28 12:00:00,68753.78,68788.15689,2024-10-28 16:00:00,69751.29974714285,69716.42409726928,target,2,481.57142857143066,68065.79974714285,69751.29974714285,0.08854639845415162,6090.9435489086345,24363.774195634538,88.32678099639577,12.264081815824058,6.132062989607519,18.396144805431575,69.9306361909642,0.002870271068408369,0.0036253324418111716,24433.704831825504,Ranging,17.689605943287663,1.8828678675270552
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,199,train,short,2024-10-28 20:00:00,69629.99,69595.17500500001,2024-10-29 00:00:00,70481.85821928573,70517.09914839537,stop,2,591.1221428571454,70481.85821928573,68412.93071928572,0.08777082904838619,6108.426207956376,24433.704831825504,-74.76917984668037,12.297770462298287,6.148866538853426,18.446637001151714,-93.21581684783209,-0.003815050459577304,-0.0030600836165169546,24340.489014977673,Ranging,20.511403206640157,1.8883674107604815
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,200,train,long,2024-10-29 04:00:00,70938.15,70973.619075,2024-10-29 12:00:00,72418.759075,72382.5496954625,target,3,722.5700000000028,69889.76407499998,72418.759075,0.08573780417360545,6085.122253744418,24340.489014977673,126.94417093001313,12.291043125120247,6.14555329860265,18.436596423722897,108.50757450629024,0.004457904458678756,0.00521535006350527,24448.996589483962,Trending,25.122028940992976,1.8961468612523884
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,201,train,short,2024-10-29 16:00:00,72402.0,72365.799,2024-10-31 12:00:00,70683.79471428572,70719.13661164285,target,12,841.0021428571448,73627.30221428572,70683.79471428572,0.08446323030815966,6112.249147370991,24448.996589483962,145.12516876398288,12.085415870194387,6.04274421638911,18.1281600865835,126.99700867739939,0.005194364857166511,0.005935833326853354,24575.993598161363,Trending,32.75156669616381,1.905624685884993
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,202,train,short,2024-10-31 16:00:00,70620.01,70584.699995,2024-11-03 00:00:00,68775.79142357143,68810.17931928321,target,15,904.4542857142858,71941.38142357144,68775.79142357143,0.08704433680352204,6143.998399540341,24575.993598161363,160.5287829059602,12.133534823718776,6.06680754405437,18.200342367773146,142.32844053818707,0.005791360579978149,0.006531934599705058,24718.32203869955,Trending,41.106047389156984,1.8983333027835538
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,203,train,long,2024-11-03 16:00:00,68090.91,68124.955455,2024-11-05 12:00:00,69881.39259785715,69846.45190155822,target,12,878.2185714285713,66807.62759785715,69881.39259785715,0.0907094979864877,6179.580509674887,24718.32203869955,162.41377760516406,12.515317097802592,6.257699152345822,18.773016250148416,143.64076135501566,0.005811104861006686,0.006570582637077285,24861.962800054564,Ranging,21.70256031771491,1.8827658851014004
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,204,train,long,2024-11-05 16:00:00,69640.0,69674.81999999999,2024-11-06 00:00:00,71612.0757142857,71576.26967642856,target,3,968.6278571428577,68221.87821428571,71612.0757142857,0.08920712963468928,6215.490700013641,24861.962800054564,175.92321389370724,12.600604267806284,6.300346114705604,18.900950382511887,157.02226351119535,0.0063157629497720405,0.00707599859707461,25018.98506356576,Ranging,23.065259908835845,1.9033732853188257
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,205,train,long,2024-11-06 04:00:00,74348.53,74385.704265,2024-11-10 00:00:00,77201.07569357142,77162.47515572463,target,24,1407.6857142857148,72274.17569357142,77201.07569357142,0.0840853269817656,6254.74626589144,25018.98506356576,239.85723737437996,12.742978220082911,6.371549074349957,19.114527294432868,220.7427100799471,0.008823008188346006,0.009587009095891557,25239.727773645707,Ranging,23.77652640626578,1.9196270107320765
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,206,train,long,2024-11-10 04:00:00,77205.97,77244.57298499999,2024-11-10 04:00:00,78779.55584214284,78740.16606422178,target,1,767.4914285714289,76093.33584214284,78779.55584214284,0.08168770568045917,6309.931943411427,25239.727773645707,128.54261713590196,12.742035454096055,6.371049862701199,19.113085316797253,109.42953181910471,0.004335606659488877,0.005092868603365878,25349.15730546481,Chaotic,48.842193655229686,1.9706929071082748
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,207,train,long,2024-11-10 08:00:00,78832.36,78871.77618,2024-11-10 16:00:00,80591.75475142857,80551.45887405286,target,3,859.9892857142861,77581.79225142857,80591.75475142857,0.08034926602772752,6337.289326366203,25349.15730546481,141.36607693032155,12.80953992435903,6.404805303698623,19.214345228057653,122.1517317022639,0.004818768933037875,0.005576756466766082,25471.309037167073,Chaotic,49.99280976542533,1.9686950218962949
